"","file_id","Total_CO2_capture","year","Solution","temp","shifts","group"
"472",4,1.43049214,0.36033105022831,1,5,250,1
"473",4,1.4547401,0.380349441907661,1,5,250,1
"474",4,1.47599364,0.400367833587012,1,5,250,1
"475",4,1.49546518,0.420386225266362,1,5,250,1
"476",4,1.5121381,0.440404616945713,1,5,250,1
"477",4,1.5272268,0.460423008625063,1,5,250,1
"478",4,1.5410175,0.480441400304414,1,5,250,1
"479",4,1.55385758,0.500459791983765,1,5,250,1
"480",4,1.56603744,0.520478183663115,1,5,250,1
"481",4,1.5777531,0.540496575342466,1,5,250,1
"482",4,1.58926834,0.560514967021816,1,5,250,1
"483",4,1.60065158,0.580533358701167,1,5,250,1
"484",4,1.6120544,0.600551750380518,1,5,250,1
"485",4,1.62334502,0.620570142059868,1,5,250,1
"486",4,1.63463542,0.640588533739219,1,5,250,1
"487",4,1.64585542,0.660606925418569,1,5,250,1
"488",4,1.6570554,0.68062531709792,1,5,250,1
"489",4,1.66822898,0.70064370877727,1,5,250,1
"490",4,1.67935834,0.720662100456621,1,5,250,1
"491",4,1.6904217,0.740680492135972,1,5,250,1
"492",4,1.70145844,0.760698883815322,1,5,250,1
"493",4,1.71247318,0.780717275494673,1,5,250,1
"494",4,1.72342192,0.800735667174023,1,5,250,1
"495",4,1.73432424,0.820754058853374,1,5,250,1
"496",4,1.74522436,0.840772450532725,1,5,250,1
"497",4,1.75608048,0.860790842212075,1,5,250,1
"498",4,1.7668706,0.880809233891426,1,5,250,1
"499",4,1.7776583,0.900827625570776,1,5,250,1
"500",4,1.7883558,0.920846017250127,1,5,250,1
"501",4,1.7990753,0.940864408929477,1,5,250,1
"502",4,1.8097486,0.960882800608828,1,5,250,1
"503",4,1.8203559,0.980901192288179,1,5,250,1
"504",4,1.8309412,1.00091958396753,1,5,250,1
"505",4,1.8413043,1.02093797564688,1,5,250,1
"506",4,1.8516014,1.04095636732623,1,5,250,1
"507",4,1.8618985,1.06097475900558,1,5,250,1
"508",4,1.8721274,1.08099315068493,1,5,250,1
"509",4,1.8823343,1.10101154236428,1,5,250,1
"510",4,1.892495,1.12102993404363,1,5,250,1
"511",4,1.9026579,1.14104832572298,1,5,250,1
"512",4,1.9126866,1.16106671740233,1,5,250,1
"513",4,1.9227593,1.18108510908168,1,5,250,1
"514",4,1.9327858,1.20110350076104,1,5,250,1
