"","Total_CO2_capture","year","file_id","group"
"11584",1.872031106,0.150137937595129,50,"5"
"11585",1.889778946,0.166819824961948,50,"5"
"11586",1.906363646,0.183501712328767,50,"5"
"11587",1.921896526,0.200183916793506,50,"5"
"11588",1.936573386,0.216865804160325,50,"5"
"11589",1.950521826,0.233547691527144,50,"5"
"11590",1.963856246,0.250229895991882,50,"5"
"11591",1.976726246,0.266911783358701,50,"5"
"11592",1.989310092,0.28359367072552,50,"5"
"11593",2.001625362,0.300275558092339,50,"5"
"11594",2.013720434,0.316957762557078,50,"5"
"11595",2.02568113,0.333640918315576,50,"5"
"11596",2.03768345,0.350320268899036,50,"5"
"11597",2.049507394,0.367002790461695,50,"5"
"11598",2.061196984,0.383685312024353,50,"5"
"11599",2.072776398,0.400367833587012,50,"5"
"11600",2.084241236,0.41705035514967,50,"5"
"11601",2.095573898,0.433732876712329,50,"5"
"11602",2.106772206,0.450412227295789,50,"5"
"11603",2.117858138,0.467094748858447,50,"5"
"11604",2.128831716,0.483777270421106,50,"5"
"11605",2.13967314,0.500459791983765,50,"5"
"11606",2.150358188,0.517142313546423,50,"5"
"11607",2.161018882,0.533824835109082,50,"5"
"11608",2.1715012,0.550504185692542,50,"5"
"11609",2.181871164,0.5671867072552,50,"5"
"11610",2.192152974,0.583869228817859,50,"5"
"11611",2.202256408,0.600551750380518,50,"5"
"11612",2.212271688,0.617234271943176,50,"5"
"11613",2.222174592,0.633916793505835,50,"5"
"11614",2.232009142,0.650596144089295,50,"5"
"11615",2.241687316,0.667278665651953,50,"5"
"11616",2.251299336,0.683961187214612,50,"5"
"11617",2.26075498,0.70064370877727,50,"5"
"11618",2.27009827,0.717326230339929,50,"5"
"11619",2.279375362,0.734008751902588,50,"5"
"11620",2.2885181,0.750688102486048,50,"5"
"11621",2.297570462,0.767370624048706,50,"5"
"11622",2.306468648,0.784053145611365,50,"5"
"11623",2.315322658,0.800735667174023,50,"5"
"11624",2.324040092,0.817418188736682,50,"5"
"11625",2.332647328,0.83410071029934,50,"5"
"11626",2.341188388,0.8507800608828,50,"5"
"11627",2.34959505,0.867462582445459,50,"5"
"11628",2.357911336,0.884145104008118,50,"5"
"11629",2.366073424,0.900827625570776,50,"5"
"11630",2.374233114,0.917510147133435,50,"5"
"11631",2.382216606,0.934189497716895,50,"5"
"11632",2.3901779,0.950872019279554,50,"5"
"11633",2.397980596,0.967554540842212,50,"5"
"11634",2.405673072,0.984237062404871,50,"5"
"11635",2.413343328,1.00091958396753,50,"5"
"11636",2.420747186,1.01760210553019,50,"5"
"11637",2.428018824,1.03428145611365,50,"5"
"11638",2.435178064,1.05096397767631,50,"5"
"11639",2.4423226036,1.06764649923896,50,"5"
"11640",2.4494592188,1.08432902080162,50,"5"
"11641",2.4564362306,1.10101154236428,50,"5"
"11642",2.46330425,1.11769406392694,50,"5"
"11643",2.470168844,1.1343734145104,50,"5"
"11644",2.476898028,1.15105593607306,50,"5"
"11645",2.483540246,1.16773845763572,50,"5"
"11646",2.490110832,1.18442097919838,50,"5"
"11647",2.496572408,1.20110350076104,50,"5"
"11648",2.502969634,1.21778602232369,50,"5"
"11649",2.509253714,1.23446537290715,50,"5"
"11650",2.515470562,1.25114789446981,50,"5"
"11651",2.521642156,1.26783041603247,50,"5"
"11652",2.527680518,1.28451293759513,50,"5"
"11653",2.533671448,1.30119545915779,50,"5"
"11654",2.539548924,1.31787798072045,50,"5"
"11655",2.545383368,1.33455733130391,50,"5"
"11656",2.551302358,1.35123985286657,50,"5"
"11657",2.557110116,1.36792237442922,50,"5"
"11658",2.562826464,1.38460489599188,50,"5"
"11659",2.56849758,1.40128741755454,50,"5"
"11660",2.574079464,1.4179699391172,50,"5"
"11661",2.579613938,1.43464928970066,50,"5"
"11662",2.585061446,1.45133181126332,50,"5"
"11663",2.590439654,1.46801433282598,50,"5"
"11664",2.595728762,1.48469685438864,50,"5"
"11665",2.600970548,1.50137937595129,50,"5"
"11666",2.606103456,1.51806189751395,50,"5"
"11667",2.611167152,1.53474124809741,50,"5"
"11668",2.616207638,1.55142376966007,50,"5"
"11669",2.621159068,1.56810629122273,50,"5"
"11670",2.626041022,1.58478881278539,50,"5"
"11671",2.630858318,1.60147133434805,50,"5"
"11672",2.635606358,1.6181538559107,50,"5"
"11673",2.6402893,1.63483320649417,50,"5"
"11674",2.644909806,1.65151572805682,50,"5"
"11675",2.649463014,1.66819824961948,50,"5"
"11676",2.653949144,1.68488077118214,50,"5"
"11677",2.658412416,1.7015632927448,50,"5"
"11678",2.66274239,1.71824581430746,50,"5"
"11679",2.667093286,1.73492516489092,50,"5"
"11680",2.671355104,1.75160768645358,50,"5"
"11681",2.675550064,1.76829020801624,50,"5"
"11682",2.679677726,1.78497272957889,50,"5"
"11683",2.683760508,1.80165525114155,50,"5"
"11684",2.687775992,1.81833460172501,50,"5"
"11685",2.691768596,1.83501712328767,50,"5"
"11686",2.695672122,1.85169964485033,50,"5"
"11687",2.699530328,1.86838216641299,50,"5"
"11688",2.703343654,1.88506468797565,50,"5"
"11689",2.7070901,1.90174720953831,50,"5"
"11690",2.710813226,1.91842656012177,50,"5"
"11691",2.714491472,1.93510908168442,50,"5"
"11692",2.718102398,1.95179160324708,50,"5"
"11693",2.721646444,1.96847412480974,50,"5"
"11694",2.72516761,1.9851566463724,50,"5"
"11695",2.728621456,2.00183916793506,50,"5"
"11696",2.731942422,2.01851851851852,50,"5"
"11697",2.735130266,2.03520104008118,50,"5"
"11698",2.73831701,2.05188356164384,50,"5"
"11699",2.741436852,2.06856608320649,50,"5"
"11700",2.744489374,2.08524860476915,50,"5"
"11701",2.747585016,2.10193112633181,50,"5"
"11702",2.750547536,2.11861047691527,50,"5"
"11703",2.753509176,2.13529299847793,50,"5"
"11704",2.756469694,2.15197552004059,50,"5"
"11705",2.75934109,2.16865804160325,50,"5"
"11706",2.762189364,2.18534056316591,50,"5"
"11707",2.764970736,2.20202308472856,50,"5"
"11708",2.767750986,2.21870243531202,50,"5"
"11709",2.770486334,2.23538495687468,50,"5"
"11710",2.773198582,2.25206747843734,50,"5"
"11711",2.775843928,2.26875,50,"5"
"11712",2.778465932,2.28543252156266,50,"5"
"11713",2.781087254,2.30211504312532,50,"5"
"11714",2.783641454,2.31879439370878,50,"5"
"11715",2.786216532,2.33547691527144,50,"5"
"11716",2.788878708,2.35215943683409,50,"5"
"11717",2.791495762,2.36884195839675,50,"5"
"11718",2.794156134,2.38552447995941,50,"5"
"11719",2.796705164,2.40220700152207,50,"5"
"11720",2.79927549,2.41888635210553,50,"5"
"11721",2.801800694,2.43556887366819,50,"5"
"11722",2.804324996,2.45225139523085,50,"5"
"11723",2.806804396,2.46893391679351,50,"5"
"11724",2.809282674,2.48561643835616,50,"5"
"11725",2.81173805,2.50229895991882,50,"5"
"11726",2.814148524,2.51897831050228,50,"5"
"11727",2.816536096,2.53566083206494,50,"5"
"11728",2.818900546,2.5523433536276,50,"5"
"11729",2.821242314,2.56902587519026,50,"5"
"11730",2.82362696,2.58570839675292,50,"5"
"11731",2.825944704,2.60239091831558,50,"5"
"11732",2.828217546,2.61907026889904,50,"5"
"11733",2.830533486,2.63575279046169,50,"5"
"11734",2.832804304,2.65243531202435,50,"5"
"11735",2.83505244,2.66911783358701,50,"5"
"11736",2.837299674,2.68580035514967,50,"5"
"11737",2.839567786,2.70247970573313,50,"5"
"11738",2.841747238,2.71916222729579,50,"5"
"11739",2.843969568,2.73584474885845,50,"5"
"11740",2.846169216,2.75252727042111,50,"5"
"11741",2.848367764,2.76920979198376,50,"5"
"11742",2.85054363,2.78589231354642,50,"5"
"11743",2.852718616,2.80257166412988,50,"5"
"11744",2.85487048,2.81925418569254,50,"5"
"11745",2.857043684,2.8359367072552,50,"5"
"11746",2.859171986,2.85261922881786,50,"5"
"11747",2.861299408,2.86930175038052,50,"5"
"11748",2.86347017,2.88598427194318,50,"5"
"11749",2.865595832,2.90266362252664,50,"5"
"11750",2.867720812,2.9193461440893,50,"5"
"11751",2.869822692,2.93602866565195,50,"5"
"11752",2.871945912,2.95271118721461,50,"5"
"11753",2.874090274,2.96939370877727,50,"5"
"11754",2.876189976,2.98607623033993,50,"5"
"11755",2.878310798,3.00275558092339,50,"5"
"11756",2.880320762,3.01943810248605,50,"5"
"11757",2.882263846,3.03612062404871,50,"5"
"11758",2.88420605,3.05280314561136,50,"5"
"11759",2.886147616,3.06948566717402,50,"5"
"11760",2.888066324,3.08616818873668,50,"5"
"11761",2.890028174,3.10284753932014,50,"5"
"11762",2.891967166,3.1195300608828,50,"5"
"11763",2.8938833,3.13621258244546,50,"5"
"11764",2.895842796,3.15289510400812,50,"5"
"11765",2.897757654,3.16957762557078,50,"5"
"11766",2.899671434,3.18626331811263,50,"5"
"11767",2.901628576,3.20294266869609,50,"5"
"11768",2.903562882,3.21962201927955,50,"5"
"11769",2.905452352,3.23630136986301,50,"5"
"11770",2.907429184,3.25298072044647,50,"5"
"11771",2.90933918,3.26966007102993,50,"5"
"11772",2.91122656,3.28633942161339,50,"5"
"11773",2.913201104,3.30301877219685,50,"5"
"11774",2.915086834,3.3197298325723,50,"5"
"11775",2.917037948,3.33640918315576,50,"5"
"11776",2.919120446,3.35308853373922,50,"5"
"11777",2.92120191,3.36976788432268,50,"5"
"11778",2.923305,3.38644723490614,50,"5"
"11779",2.925407254,3.4031265854896,50,"5"
"11780",2.927486694,3.41980593607306,50,"5"
"11781",2.92960954,3.43648528665652,50,"5"
"11782",2.931709792,3.45316463723998,50,"5"
"11783",2.933809252,3.46984398782344,50,"5"
"11784",2.935886118,3.4865233384069,50,"5"
"11785",2.937984412,3.50320268899036,50,"5"
"11786",2.940103892,3.5199137493658,50,"5"
"11787",2.9422008,3.53659309994926,50,"5"
"11788",2.944296916,3.55327245053272,50,"5"
"11789",2.94637068,3.56995180111618,50,"5"
"11790",2.948487454,3.58663115169964,50,"5"
"11791",2.950581898,3.6033105022831,50,"5"
"11792",2.95269755,3.61998985286657,50,"5"
"11793",2.954790652,3.63666920345003,50,"5"
"11794",2.956883204,3.65334855403349,50,"5"
"11795",2.959040986,3.67002790461695,50,"5"
"11796",2.96113246,3.68670725520041,50,"5"
"11797",2.963245164,3.70338660578387,50,"5"
"11798",2.965357098,3.72009766615931,50,"5"
"11799",2.967446746,3.73677701674277,50,"5"
"11800",2.96960169,3.75345636732623,50,"5"
"11801",2.971690128,3.77013571790969,50,"5"
"11802",2.973822082,3.78681506849315,50,"5"
"11803",2.975953332,3.80349441907661,50,"5"
"11804",2.978040318,3.82017376966007,50,"5"
"11805",2.980192622,3.83685312024353,50,"5"
"11806",2.982322442,3.85353247082699,50,"5"
"11807",2.9844518,3.87021182141045,50,"5"
"11808",2.986580454,3.88689117199391,50,"5"
"11809",2.988708866,3.90357052257737,50,"5"
"11810",2.990814596,3.92028158295282,50,"5"
"11811",2.992942084,3.93696093353628,50,"5"
"11812",2.99509089,3.95364028411974,50,"5"
"11813",2.997217234,3.9703196347032,50,"5"
"11814",2.999343116,3.98699898528666,50,"5"
"11815",3.001512558,4.00367833587012,50,"5"
"11816",3.003549318,4.02035768645358,50,"5"
"11817",3.005541858,4.03703703703704,50,"5"
"11818",3.007489738,4.0537163876205,50,"5"
"11819",3.009481398,4.07039573820396,50,"5"
"11820",3.011472398,4.08707508878742,50,"5"
"11821",3.013396958,4.10375443937088,50,"5"
"11822",3.015409078,4.12046549974632,50,"5"
"11823",3.01737656,4.13714485032978,50,"5"
"11824",3.019387844,4.15382420091324,50,"5"
"11825",3.021332468,4.1705035514967,50,"5"
"11826",3.023298674,4.18718290208016,50,"5"
"11827",3.025286682,4.20386225266362,50,"5"
"11828",3.027274052,4.22054160324708,50,"5"
"11829",3.029283026,4.23722095383054,50,"5"
"11830",3.031269362,4.253900304414,50,"5"
"11831",3.033233522,4.27057965499746,50,"5"
"11832",3.035219264,4.28725900558092,50,"5"
"11833",3.03722661,4.30393835616438,50,"5"
"11834",3.03918934,4.32064941653983,50,"5"
"11835",3.041195894,4.33732876712329,50,"5"
"11836",3.043245832,4.35400811770675,50,"5"
"11837",3.045427616,4.37068746829021,50,"5"
"11838",3.047543004,4.38736681887367,50,"5"
"11839",3.049701798,4.40404616945713,50,"5"
"11840",3.051882438,4.42072552004059,50,"5"
"11841",3.054040704,4.43740487062405,50,"5"
"11842",3.056176596,4.45408422120751,50,"5"
"11843",3.058334114,4.47076357179097,50,"5"
"11844",3.06051328,4.48744292237443,50,"5"
"11845",3.062648072,4.50412227295789,50,"5"
"11846",3.064848512,4.52080162354135,50,"5"
"11847",3.06698282,4.53751268391679,50,"5"
"11848",3.069138776,4.55419203450025,50,"5"
"11849",3.07133816,4.57087138508371,50,"5"
"11850",3.073449434,4.58755073566717,50,"5"
"11851",3.075626356,4.60423008625063,50,"5"
"11852",3.077846948,4.62090943683409,50,"5"
"11853",3.07997943,4.63758878741755,50,"5"
"11854",3.082177362,4.65426813800102,50,"5"
"11855",3.084331184,4.67094748858448,50,"5"
"11856",3.086484632,4.68762683916793,50,"5"
"11857",3.088659816,4.7043061897514,50,"5"
"11858",3.090878736,4.72098554033486,50,"5"
"11859",3.09303137,4.7376966007103,50,"5"
"11860",3.09522774,4.75437595129376,50,"5"
"11861",3.097357846,4.77105530187722,50,"5"
"11862",3.099553688,4.78773465246068,50,"5"
"11863",3.101727288,4.80441400304414,50,"5"
"11864",3.103900624,4.8210933536276,50,"5"
"11865",3.106095718,4.83777270421106,50,"5"
"11866",3.10826857,4.85445205479452,50,"5"
"11867",3.110441202,4.87113140537798,50,"5"
"11868",3.112635592,4.88781075596144,50,"5"
"11869",3.114829762,4.9044901065449,50,"5"
"11870",3.117001712,4.92116945712836,50,"5"
"11871",3.119173464,4.9378805175038,50,"5"
"11872",3.121388974,4.95455986808727,50,"5"
"11873",3.123538286,4.97123921867073,50,"5"
"11874",3.125775422,4.98791856925419,50,"5"
"11875",3.127946338,5.00459791983765,50,"5"
"11876",0.106375104,0,51,"5"
"11877",0.747052746,0.014298833079655,51,"5"
"11878",1.063931946,0.028597697869102,51,"5"
"11879",1.312514126,0.0428963723997971,51,"5"
"11880",1.501306686,0.057195268899036,51,"5"
"11881",1.639100606,0.071494165398275,51,"5"
"11882",1.735111686,0.085793061897514,51,"5"
"11883",1.798486866,0.100091958396753,51,"5"
"11884",1.838513666,0.114390854895992,51,"5"
"11885",1.864257626,0.128689434297311,51,"5"
"11886",1.882781626,0.14298833079655,51,"5"
"11887",1.898867146,0.157287227295789,51,"5"
"11888",1.913988846,0.171586123795028,51,"5"
"11889",1.928274326,0.185885020294267,51,"5"
"11890",1.941833806,0.200183916793506,51,"5"
"11891",1.954779266,0.214482496194825,51,"5"
"11892",1.967106306,0.228781392694064,51,"5"
"11893",1.979037126,0.243080289193303,51,"5"
"11894",1.990569526,0.257379185692542,51,"5"
"11895",2.00179166,0.271678082191781,51,"5"
"11896",2.012813418,0.28597697869102,51,"5"
"11897",2.023615022,0.300275558092339,51,"5"
"11898",2.034304272,0.314574454591578,51,"5"
"11899",2.044881168,0.328874936580416,51,"5"
"11900",2.055457888,0.343172881785896,51,"5"
"11901",2.065944276,0.357470826991375,51,"5"
"11902",2.07636231,0.371768772196854,51,"5"
"11903",2.08662399,0.386069888381532,51,"5"
"11904",2.096863516,0.400367833587012,51,"5"
"11905",2.106946688,0.414665778792491,51,"5"
"11906",2.116961506,0.428963723997971,51,"5"
"11907",2.126932192,0.443264840182648,51,"5"
"11908",2.136768524,0.457562785388128,51,"5"
"11909",2.146514502,0.471860730593607,51,"5"
"11910",2.156192126,0.486161846778285,51,"5"
"11911",2.165781596,0.500459791983765,51,"5"
"11912",2.175260912,0.514757737189244,51,"5"
"11913",2.184649874,0.529055682394723,51,"5"
"11914",2.193992482,0.543356798579401,51,"5"
"11915",2.203200736,0.557654743784881,51,"5"
"11916",2.212342836,0.57195268899036,51,"5"
"11917",2.221416582,0.586253805175038,51,"5"
"11918",2.230380174,0.600551750380518,51,"5"
"11919",2.239275412,0.614849695585997,51,"5"
"11920",2.248082474,0.629147640791476,51,"5"
"11921",2.256799182,0.643448756976154,51,"5"
"11922",2.265469514,0.657746702181634,51,"5"
"11923",2.274007692,0.672044647387113,51,"5"
"11924",2.282479694,0.686345763571791,51,"5"
"11925",2.29090532,0.70064370877727,51,"5"
"11926",2.29919657,0.71494165398275,51,"5"
"11927",2.307443644,0.729239599188229,51,"5"
"11928",2.315600342,0.743540715372907,51,"5"
"11929",2.323668864,0.757838660578387,51,"5"
"11930",2.331690988,0.772136605783866,51,"5"
"11931",2.339580936,0.786437721968544,51,"5"
"11932",2.347448686,0.800735667174023,51,"5"
"11933",2.355204038,0.815033612379503,51,"5"
"11934",2.362890992,0.829331557584982,51,"5"
"11935",2.370533748,0.84363267376966,51,"5"
"11936",2.378066306,0.85793061897514,51,"5"
"11937",2.385530444,0.872228564180619,51,"5"
"11938",2.392904184,0.886529680365297,51,"5"
"11939",2.400235904,0.900827625570776,51,"5"
"11940",2.407475026,0.915125570776256,51,"5"
"11941",2.4146951048,0.929423515981735,51,"5"
"11942",2.4219331774,0.943724632166413,51,"5"
"11943",2.429013895,0.958022577371892,51,"5"
"11944",2.436029662,0.972320522577372,51,"5"
"11945",2.443017896,0.98662163876205,51,"5"
"11946",2.449963142,1.00091958396753,51,"5"
"11947",2.456641066,1.01521752917301,51,"5"
"11948",2.463293602,1.02951547437849,51,"5"
"11949",2.46981966,1.04381659056317,51,"5"
"11950",2.47632121,1.05811453576865,51,"5"
"11951",2.482753328,1.07241248097412,51,"5"
"11952",2.48909848,1.0867135971588,51,"5"
"11953",2.495396222,1.10101154236428,51,"5"
"11954",2.501602554,1.11530948756976,51,"5"
"11955",2.507765876,1.12960743277524,51,"5"
"11956",2.513859788,1.14390854895992,51,"5"
"11957",2.51986229,1.1582064941654,51,"5"
"11958",2.525821782,1.17250443937088,51,"5"
"11959",2.531711908,1.18680238457636,51,"5"
"11960",2.53753478,1.20110350076104,51,"5"
"11961",2.543310286,1.21540144596651,51,"5"
"11962",2.549040582,1.22969939117199,51,"5"
"11963",2.55468389,1.24400050735667,51,"5"
"11964",2.560277676,1.25829845256215,51,"5"
"11965",2.565762562,1.27259639776763,51,"5"
"11966",2.571200192,1.28689434297311,51,"5"
"11967",2.576616922,1.30119545915779,51,"5"
"11968",2.581964418,1.31549340436327,51,"5"
"11969",2.587244726,1.32979134956875,51,"5"
"11970",2.592568154,1.34409246575342,51,"5"
"11971",2.597888326,1.3583904109589,51,"5"
"11972",2.603143422,1.37268835616438,51,"5"
"11973",2.60835146,1.38698630136986,51,"5"
"11974",2.61349242,1.40128741755454,51,"5"
"11975",2.618544324,1.41558536276002,51,"5"
"11976",2.62360615,1.4298833079655,51,"5"
"11977",2.628556898,1.44418442415018,51,"5"
"11978",2.633462788,1.45848236935566,51,"5"
"11979",2.63834538,1.47278031456114,51,"5"
"11980",2.643117114,1.48707825976662,51,"5"
"11981",2.64790999,1.50137937595129,51,"5"
"11982",2.652613546,1.51567732115677,51,"5"
"11983",2.657250244,1.52997526636225,51,"5"
"11984",2.661863864,1.54427638254693,51,"5"
"11985",2.666432384,1.55857432775241,51,"5"
"11986",2.670933804,1.57287227295789,51,"5"
"11987",2.675390366,1.58717021816337,51,"5"
"11988",2.679802048,1.60147133434805,51,"5"
"11989",2.68416841,1.61576927955353,51,"5"
"11990",2.688467892,1.63006722475901,51,"5"
"11991",2.692722494,1.64436834094368,51,"5"
"11992",2.696931776,1.65866628614916,51,"5"
"11993",2.701096398,1.67296423135464,51,"5"
"11994",2.7052377,1.68726217656012,51,"5"
"11995",2.709334342,1.7015632927448,51,"5"
"11996",2.713385642,1.71586123795028,51,"5"
"11997",2.717326062,1.73015918315576,51,"5"
"11998",2.72128758,1.74446029934044,51,"5"
"11999",2.725203998,1.75875824454592,51,"5"
"12000",2.729097536,1.7730561897514,51,"5"
"12001",2.732879952,1.78735413495687,51,"5"
"12002",2.736683466,1.80165525114155,51,"5"
"12003",2.740420078,1.81595319634703,51,"5"
"12004",2.74413359,1.83025114155251,51,"5"
"12005",2.74775798,1.84455225773719,51,"5"
"12006",2.751425688,1.85885020294267,51,"5"
"12007",2.754982274,1.87314814814815,51,"5"
"12008",2.758515738,1.88744609335363,51,"5"
"12009",2.76200452,1.90174720953831,51,"5"
"12010",2.76547018,1.91604515474378,51,"5"
"12011",2.768912718,1.93034309994926,51,"5"
"12012",2.772310574,1.94464104515474,51,"5"
"12013",2.775663308,1.95894216133942,51,"5"
"12014",2.77901514,1.9732401065449,51,"5"
"12015",2.78230007,1.98753805175038,51,"5"
"12016",2.785539878,2.00183916793506,51,"5"
"12017",2.788712982,2.01613711314054,51,"5"
"12018",2.791752964,2.03043505834602,51,"5"
"12019",2.794747824,2.0447330035515,51,"5"
"12020",2.797720002,2.05903411973617,51,"5"
"12021",2.800713036,2.07333206494165,51,"5"
"12022",2.803617388,2.08763001014713,51,"5"
"12023",2.806498398,2.10193112633181,51,"5"
"12024",2.809378726,2.11622907153729,51,"5"
"12025",2.81219213,2.13052701674277,51,"5"
"12026",2.815004412,2.14482496194825,51,"5"
"12027",2.817749792,2.15912607813293,51,"5"
"12028",2.82053849,2.17342402333841,51,"5"
"12029",2.823260066,2.18772196854389,51,"5"
"12030",2.825936498,2.20202308472856,51,"5"
"12031",2.828590248,2.21632102993404,51,"5"
"12032",2.831243096,2.23061897513952,51,"5"
"12033",2.833873042,2.244916920345,51,"5"
"12034",2.836479866,2.25921803652968,51,"5"
"12035",2.839064008,2.27351598173516,51,"5"
"12036",2.841559006,2.28781392694064,51,"5"
"12037",2.844075322,2.30211504312532,51,"5"
"12038",2.846568736,2.3164129883308,51,"5"
"12039",2.849061028,2.33071093353628,51,"5"
"12040",2.851596638,2.34500887874176,51,"5"
"12041",2.854175126,2.35930999492643,51,"5"
"12042",2.856730954,2.37360794013191,51,"5"
"12043",2.85926388,2.38790588533739,51,"5"
"12044",2.861773904,2.40220700152207,51,"5"
"12045",2.864283268,2.41650494672755,51,"5"
"12046",2.86674751,2.43080289193303,51,"5"
"12047",2.86921107,2.44510083713851,51,"5"
"12048",2.87162975,2.45940195332319,51,"5"
"12049",2.874047528,2.47369989852867,51,"5"
"12050",2.876486426,2.48799784373415,51,"5"
"12051",2.878836642,2.50229895991882,51,"5"
"12052",2.881207978,2.5165969051243,51,"5"
"12053",2.883556434,2.53089485032978,51,"5"
"12054",2.88592623,2.54519279553526,51,"5"
"12055",2.888250926,2.55949391171994,51,"5"
"12056",2.890574962,2.57379185692542,51,"5"
"12057",2.892876338,2.5880898021309,51,"5"
"12058",2.895132834,2.60239091831558,51,"5"
"12059",2.897432472,2.61668886352106,51,"5"
"12060",2.89968723,2.63098680872653,51,"5"
"12061",2.90194135,2.64528475393201,51,"5"
"12062",2.90421659,2.65958587011669,51,"5"
"12063",2.906425192,2.67388381532217,51,"5"
"12064",2.908632936,2.68818176052765,51,"5"
"12065",2.9108838,2.70247970573313,51,"5"
"12066",2.913090048,2.71678082191781,51,"5"
"12067",2.915295438,2.73107876712329,51,"5"
"12068",2.91741219,2.74537671232877,51,"5"
"12069",2.919638084,2.75967782851344,51,"5"
"12070",2.92181934,2.77397577371892,51,"5"
"12071",2.92397776,2.7882737189244,51,"5"
"12072",2.926157564,2.80257166412988,51,"5"
"12073",2.92833651,2.81687278031456,51,"5"
"12074",2.93042684,2.83117072552004,51,"5"
"12075",2.932604334,2.84546867072552,51,"5"
"12076",2.934737212,2.8597697869102,51,"5"
"12077",2.936935254,2.87406773211568,51,"5"
"12078",2.939066702,2.88836567732116,51,"5"
"12079",2.941175314,2.90266362252664,51,"5"
"12080",2.94332753,2.91696473871131,51,"5"
"12081",2.945456712,2.93126268391679,51,"5"
"12082",2.94760752,2.94556062912227,51,"5"
"12083",2.949691514,2.95986174530695,51,"5"
"12084",2.951818694,2.97415969051243,51,"5"
"12085",2.95394528,2.98845763571791,51,"5"
"12086",2.956027272,3.00275558092339,51,"5"
"12087",2.95815267,3.01705669710807,51,"5"
"12088",2.960079276,3.03135464231355,51,"5"
"12089",2.96204931,3.04565258751903,51,"5"
"12090",2.964040552,3.0599537037037,51,"5"
"12091",2.965987442,3.07425164890918,51,"5"
"12092",2.96799932,3.08854959411466,51,"5"
"12093",2.969966868,3.10284753932014,51,"5"
"12094",2.971955624,3.11714865550482,51,"5"
"12095",2.97389961,3.1314466007103,51,"5"
"12096",2.975909266,3.14574454591578,51,"5"
"12097",2.977830152,3.16004566210046,51,"5"
"12098",2.979838488,3.17434043632674,51,"5"
"12099",2.981780054,3.18864155251142,51,"5"
"12100",2.983765092,3.20294266869609,51,"5"
"12101",2.985749602,3.21724378488077,51,"5"
"12102",2.987733562,3.23154490106545,51,"5"
"12103",2.989716774,3.24584601725013,51,"5"
"12104",2.991699502,3.2601471334348,51,"5"
"12105",2.993681746,3.27444824961948,51,"5"
"12106",2.995663506,3.28874936580416,51,"5"
"12107",2.997644562,3.30301877219685,51,"5"
"12108",2.999647354,3.31731988838153,51,"5"
"12109",3.001627464,3.33162100456621,51,"5"
"12110",3.00367287,3.34592212075089,51,"5"
"12111",3.005806012,3.36022323693557,51,"5"
"12112",3.007916692,3.37452435312024,51,"5"
"12113",3.01007069,3.38882546930492,51,"5"
"12114",3.012224446,3.4031265854896,51,"5"
"12115",3.01431152,3.41742770167428,51,"5"
"12116",3.016420132,3.43172881785895,51,"5"
"12117",3.018594304,3.44602993404363,51,"5"
"12118",3.020724234,3.46033105022831,51,"5"
"12119",3.022875482,3.47463216641299,51,"5"
"12120",3.02498229,3.48893328259767,51,"5"
"12121",3.027110658,3.50320268899036,51,"5"
"12122",3.029282586,3.51750380517504,51,"5"
"12123",3.031388074,3.53180492135972,51,"5"
"12124",3.033515122,3.54610603754439,51,"5"
"12125",3.03568573,3.56040715372907,51,"5"
"12126",3.03776792,3.57470826991375,51,"5"
"12127",3.03991567,3.58900938609843,51,"5"
"12128",3.042085002,3.6033105022831,51,"5"
"12129",3.044231916,3.61761161846778,51,"5"
"12130",3.046400412,3.63191273465246,51,"5"
"12131",3.04850271,3.64621385083714,51,"5"
"12132",3.05067037,3.66051496702182,51,"5"
"12133",3.052771634,3.67481608320649,51,"5"
"12134",3.054938502,3.68911719939117,51,"5"
"12135",3.057105172,3.70338660578387,51,"5"
"12136",3.059205226,3.71768772196854,51,"5"
"12137",3.061393104,3.73198883815322,51,"5"
"12138",3.063536366,3.7462899543379,51,"5"
"12139",3.065679452,3.76059107052258,51,"5"
"12140",3.067844164,3.77489218670726,51,"5"
"12141",3.06998648,3.78919330289193,51,"5"
"12142",3.072128422,3.80349441907661,51,"5"
"12143",3.07429199,3.81779553526129,51,"5"
"12144",3.076455184,3.83209665144597,51,"5"
"12145",3.078596224,3.84639776763064,51,"5"
"12146",3.08075867,3.86069888381532,51,"5"
"12147",3.082920984,3.875,51,"5"
"12148",3.085060924,3.88926940639269,51,"5"
"12149",3.087222512,3.90357052257737,51,"5"
"12150",3.089383748,3.91787163876205,51,"5"
"12151",3.091566632,3.93217275494673,51,"5"
"12152",3.093683406,3.94647387113141,51,"5"
"12153",3.095865828,3.96077498731608,51,"5"
"12154",3.098025678,3.97507610350076,51,"5"
"12155",3.100229638,3.98937721968544,51,"5"
"12156",3.102345048,4.00367833587012,51,"5"
"12157",3.104482128,4.0179794520548,51,"5"
"12158",3.106509098,4.03228056823947,51,"5"
"12159",3.108535738,4.04658168442415,51,"5"
"12160",3.11056185,4.06088280060883,51,"5"
"12161",3.112632072,4.07518391679351,51,"5"
"12162",3.114635766,4.0894533231862,51,"5"
"12163",3.116661152,4.10375443937088,51,"5"
"12164",3.11870823,4.11805555555556,51,"5"
"12165",3.12075522,4.13235667174023,51,"5"
